age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,ID
39,technician,married,professional.course,no,yes,no,telephone,may,fri,159,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3537
32,services,married,high.school,no,no,yes,telephone,may,fri,206,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3538
45,entrepreneur,married,university.degree,no,yes,yes,telephone,may,fri,515,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,yes,3541
30,self-employed,single,high.school,no,yes,no,telephone,may,fri,144,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3542
58,management,married,basic.9y,no,no,no,telephone,may,fri,29,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3543
38,services,married,high.school,no,yes,no,telephone,may,fri,512,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3544
35,admin.,single,high.school,no,no,yes,telephone,may,fri,813,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,yes,3545
32,technician,single,professional.course,no,yes,no,telephone,may,fri,247,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3546
25,services,divorced,basic.4y,no,yes,no,telephone,may,fri,601,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3547
56,technician,married,professional.course,no,no,yes,telephone,may,fri,73,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3548
41,unemployed,married,basic.9y,unknown,yes,no,telephone,may,fri,144,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3549
39,admin.,married,university.degree,no,no,no,telephone,may,fri,230,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3550
40,services,divorced,high.school,no,no,no,telephone,may,fri,456,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3551
53,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,fri,225,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3553
42,technician,divorced,professional.course,unknown,no,yes,telephone,may,fri,286,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3555
26,admin.,single,high.school,no,yes,no,telephone,may,fri,448,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3557
50,management,married,high.school,unknown,no,yes,telephone,may,fri,223,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3558
50,management,married,university.degree,unknown,no,no,telephone,may,fri,136,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3559
46,services,married,basic.4y,unknown,no,no,telephone,may,fri,93,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3560
39,admin.,single,unknown,no,no,no,telephone,may,fri,212,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3561
57,management,divorced,university.degree,no,no,no,telephone,may,fri,111,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3563
35,admin.,married,university.degree,no,yes,no,telephone,may,fri,150,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3565
46,admin.,married,high.school,no,no,no,telephone,may,fri,297,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3567
57,retired,married,unknown,unknown,yes,no,telephone,may,fri,529,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3568
41,admin.,single,university.degree,unknown,no,no,telephone,may,fri,137,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3569
31,blue-collar,married,basic.6y,unknown,unknown,unknown,telephone,may,fri,676,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,yes,3570
47,blue-collar,married,basic.6y,unknown,yes,yes,telephone,may,fri,249,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3572
51,blue-collar,married,basic.9y,unknown,no,no,telephone,may,fri,228,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3575
35,admin.,single,basic.4y,unknown,no,no,telephone,may,fri,283,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3577
59,retired,divorced,basic.4y,no,yes,no,telephone,may,fri,118,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3578
29,blue-collar,single,basic.6y,no,no,no,telephone,may,fri,213,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3581
50,housemaid,divorced,basic.4y,unknown,no,no,telephone,may,fri,132,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3582
35,admin.,married,university.degree,no,yes,no,telephone,may,fri,122,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3583
25,housemaid,single,basic.9y,no,no,no,telephone,may,fri,130,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3584
44,management,married,university.degree,no,no,no,telephone,may,fri,627,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3585
28,services,single,high.school,no,yes,no,telephone,may,fri,207,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3586
45,admin.,divorced,university.degree,no,no,no,telephone,may,fri,114,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3587
28,admin.,single,university.degree,no,yes,no,telephone,may,fri,250,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3589
59,blue-collar,married,basic.4y,no,no,no,telephone,may,fri,159,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3591
49,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,fri,147,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3592
24,student,single,high.school,no,unknown,unknown,telephone,may,fri,86,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3593
49,admin.,married,unknown,no,yes,no,telephone,may,fri,731,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3594
34,admin.,married,university.degree,no,yes,no,telephone,may,fri,37,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3595
39,blue-collar,married,high.school,no,no,no,telephone,may,fri,46,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3596
41,admin.,married,high.school,no,no,no,telephone,may,fri,356,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3597
48,technician,married,professional.course,unknown,yes,no,telephone,may,fri,248,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3598
39,blue-collar,married,basic.4y,no,no,no,telephone,may,fri,242,7,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3599
41,blue-collar,married,basic.4y,unknown,no,no,telephone,may,fri,134,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3600
48,admin.,divorced,basic.9y,no,yes,no,telephone,may,fri,274,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3601
52,management,divorced,university.degree,no,no,no,telephone,may,fri,355,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3602
35,technician,married,professional.course,no,yes,no,telephone,may,fri,149,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3603
56,blue-collar,single,basic.6y,no,yes,no,telephone,may,fri,346,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3604
34,technician,married,professional.course,no,no,yes,telephone,may,fri,63,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3607
38,technician,married,professional.course,no,yes,no,telephone,may,fri,167,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3611
35,housemaid,married,basic.4y,no,no,no,telephone,may,fri,25,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3612
32,blue-collar,married,basic.9y,no,no,no,telephone,may,fri,244,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3613
47,blue-collar,married,high.school,unknown,no,no,telephone,may,fri,140,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3614
34,blue-collar,married,basic.9y,no,no,no,telephone,may,fri,345,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3618
57,retired,married,high.school,unknown,yes,no,telephone,may,fri,42,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3619
26,student,single,unknown,unknown,no,no,telephone,may,fri,277,5,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3620
52,technician,married,professional.course,no,no,no,telephone,may,fri,145,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3621
40,admin.,married,university.degree,no,no,no,telephone,may,fri,214,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3622
28,management,married,high.school,unknown,no,no,telephone,may,fri,140,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3623
37,technician,single,university.degree,no,no,no,telephone,may,fri,132,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3625
40,entrepreneur,married,university.degree,no,no,no,telephone,may,fri,803,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,yes,3628
44,blue-collar,divorced,basic.4y,unknown,yes,no,telephone,may,fri,225,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3629
56,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,fri,260,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3630
57,management,divorced,university.degree,no,yes,no,telephone,may,fri,754,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3631
52,management,married,professional.course,no,no,no,telephone,may,fri,203,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3634
48,technician,single,high.school,no,yes,no,telephone,may,fri,76,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3635
44,technician,single,university.degree,no,yes,no,telephone,may,fri,24,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3636
52,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,171,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3637
48,technician,married,unknown,unknown,no,yes,telephone,may,fri,136,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3638
43,blue-collar,married,basic.4y,unknown,no,no,telephone,may,fri,42,8,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3639
37,admin.,married,university.degree,unknown,no,no,telephone,may,fri,268,6,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3643
29,entrepreneur,married,basic.6y,no,no,no,telephone,may,fri,217,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3644
33,blue-collar,single,basic.9y,unknown,yes,no,telephone,may,fri,601,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3649
32,admin.,married,university.degree,no,no,no,telephone,may,fri,178,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3650
52,services,divorced,unknown,unknown,yes,yes,telephone,may,fri,306,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3651
52,self-employed,single,basic.4y,unknown,yes,no,telephone,may,fri,362,22,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3652
41,management,married,university.degree,no,no,no,telephone,may,fri,172,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3656
35,services,married,high.school,unknown,no,no,telephone,may,fri,184,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3657
34,blue-collar,married,basic.4y,no,no,no,telephone,may,fri,359,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3659
42,management,married,university.degree,no,yes,yes,telephone,may,fri,123,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3660
29,admin.,single,university.degree,no,yes,no,telephone,may,fri,22,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3665
32,services,married,high.school,no,no,yes,telephone,may,fri,270,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3669
32,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,fri,184,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3672
33,admin.,married,university.degree,no,yes,no,telephone,may,fri,576,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3673
27,services,married,high.school,no,yes,no,telephone,may,fri,102,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3674
40,blue-collar,married,basic.6y,unknown,no,no,telephone,may,fri,33,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3678
56,retired,married,professional.course,unknown,no,no,telephone,may,fri,27,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3679
58,admin.,divorced,basic.9y,unknown,yes,no,telephone,may,fri,38,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3681
36,admin.,married,university.degree,no,yes,no,telephone,may,fri,322,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3682
49,blue-collar,married,basic.4y,unknown,no,no,telephone,may,fri,187,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3683
37,blue-collar,single,basic.9y,unknown,no,no,telephone,may,fri,1230,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,yes,3685
32,services,married,professional.course,no,yes,no,telephone,may,fri,379,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3687
53,blue-collar,married,basic.6y,no,yes,no,telephone,may,fri,95,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3688
56,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,fri,197,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3690
43,self-employed,single,professional.course,unknown,no,no,telephone,may,fri,223,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3692
37,admin.,single,high.school,no,yes,no,telephone,may,fri,912,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,yes,3693
38,blue-collar,single,university.degree,unknown,no,no,telephone,may,fri,894,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,yes,3697
31,admin.,single,basic.9y,no,yes,no,telephone,may,fri,38,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3698
51,admin.,single,basic.6y,no,yes,no,telephone,may,fri,161,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3701
29,technician,married,university.degree,no,no,no,telephone,may,fri,410,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3702
49,self-employed,married,professional.course,no,no,no,telephone,may,fri,374,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3704
30,technician,married,university.degree,no,yes,no,telephone,may,fri,193,8,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3705
36,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,fri,865,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3707
57,blue-collar,married,basic.4y,unknown,no,no,telephone,may,fri,258,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3708
52,blue-collar,married,basic.4y,no,no,no,telephone,may,fri,136,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3710
29,blue-collar,single,unknown,no,no,no,telephone,may,fri,299,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3711
45,management,married,university.degree,no,no,no,telephone,may,fri,381,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3712
55,retired,married,basic.4y,unknown,no,no,telephone,may,fri,197,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3713
44,blue-collar,divorced,basic.4y,unknown,yes,yes,telephone,may,fri,393,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3716
25,student,single,high.school,no,no,no,telephone,may,fri,112,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3718
29,services,single,basic.9y,no,no,no,telephone,may,fri,703,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3720
44,admin.,single,university.degree,no,yes,no,telephone,may,fri,141,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3721
41,blue-collar,married,basic.9y,unknown,no,no,telephone,may,fri,475,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3722
41,blue-collar,married,basic.9y,unknown,no,no,telephone,may,fri,471,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3724
48,admin.,single,university.degree,no,no,yes,telephone,may,fri,121,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3725
26,services,single,high.school,no,no,no,telephone,may,fri,177,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3726
36,admin.,married,university.degree,no,no,no,telephone,may,fri,404,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3729
54,technician,divorced,basic.9y,unknown,no,no,telephone,may,fri,287,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3730
35,technician,married,basic.9y,no,no,no,telephone,may,fri,433,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3732
51,services,married,basic.6y,no,no,no,telephone,may,fri,1340,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,yes,3734
28,technician,single,professional.course,no,no,no,telephone,may,fri,323,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3735
31,admin.,married,basic.9y,unknown,yes,no,telephone,may,fri,199,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3737
28,services,single,high.school,no,yes,no,telephone,may,fri,221,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3738
32,blue-collar,married,basic.9y,no,no,no,telephone,may,fri,200,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3739
31,admin.,married,university.degree,no,yes,no,telephone,may,fri,90,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3743
35,admin.,married,high.school,unknown,yes,no,telephone,may,fri,213,14,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3745
39,housemaid,married,high.school,no,yes,no,telephone,may,fri,193,11,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3746
31,housemaid,divorced,high.school,no,yes,no,telephone,may,fri,428,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3747
39,self-employed,married,high.school,no,yes,no,telephone,may,fri,291,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3748
29,services,married,basic.9y,unknown,no,no,telephone,may,fri,124,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3750
37,management,married,university.degree,no,no,no,telephone,may,fri,214,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3751
28,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,239,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3752
41,management,married,unknown,no,no,no,telephone,may,fri,718,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3753
31,technician,married,university.degree,no,no,no,telephone,may,fri,94,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3755
50,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,fri,74,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3756
40,management,married,unknown,no,no,no,telephone,may,fri,97,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3758
37,admin.,married,university.degree,no,no,no,telephone,may,fri,51,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3759
28,unemployed,single,high.school,no,no,no,telephone,may,fri,109,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3760
50,services,divorced,basic.4y,unknown,unknown,unknown,telephone,may,fri,225,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3761
37,technician,married,high.school,no,yes,no,telephone,may,fri,136,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3764
30,admin.,single,university.degree,no,no,no,telephone,may,fri,386,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3767
33,admin.,divorced,high.school,no,yes,no,telephone,may,fri,290,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3768
43,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,fri,168,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3769
52,technician,married,basic.9y,no,no,no,telephone,may,fri,764,7,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3770
44,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,fri,194,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3771
48,management,married,university.degree,no,yes,no,telephone,may,fri,16,23,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3772
40,admin.,divorced,professional.course,no,no,no,telephone,may,fri,148,18,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3773
35,student,single,high.school,no,no,yes,telephone,may,fri,2680,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,yes,3774
53,technician,married,high.school,no,no,no,telephone,may,fri,269,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3776
54,retired,married,basic.9y,unknown,no,no,telephone,may,fri,370,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3778
33,services,single,high.school,no,no,no,telephone,may,fri,326,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3780
41,housemaid,married,university.degree,unknown,no,no,telephone,may,fri,104,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3782
42,admin.,single,university.degree,no,yes,no,telephone,may,fri,14,15,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3785
35,admin.,married,university.degree,no,yes,no,telephone,may,fri,698,9,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3786
34,admin.,married,high.school,no,yes,yes,telephone,may,fri,180,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3787
32,admin.,single,university.degree,no,yes,no,telephone,may,fri,467,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3789
31,blue-collar,married,basic.9y,no,yes,yes,telephone,may,fri,233,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3790
46,blue-collar,married,basic.4y,no,yes,no,telephone,may,fri,218,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3791
28,admin.,single,university.degree,no,yes,no,telephone,may,fri,315,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3793
48,technician,single,university.degree,unknown,yes,no,telephone,may,fri,40,5,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3794
32,technician,divorced,professional.course,no,yes,no,telephone,may,fri,76,17,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3796
32,services,single,high.school,no,no,no,telephone,may,fri,557,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3798
46,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,fri,280,2,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no,3802
